dateid,platform,gamemode,mapname,matchid,roundnumber,objectivelocation,winrole,endroundreason,roundduration,clearancelevel,skillrank,role,team,haswon,operator,nbkills,isdead,primaryweapon,primaryweapontype,primarysight,primarygrip,primaryunderbarrel,primarybarrel,secondaryweapon,secondaryweapontype,secondarysight,secondarygrip,secondaryunderbarrel,secondarybarrel,secondarygadget
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,132,Gold,Defender,0,0,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,94,Gold,Defender,1,0,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,143,Gold,Attacker,0,0,G.E.O.-JACKAL,1,1,C7E,Assault_Rifles,Acog,Vertical,None,Suppressor,ITA12S,Shotguns,None,None,None,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,94,Gold,Defender,1,1,JTF2-FROST,0,1,9mm_C1,Submachine_Guns,RedDot,None,None,None,MK1_9mm,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,94,Gold,Defender,1,0,GSG9-BANDIT,0,1,MP7,Submachine_Guns,Acog,None,None,MuzzleBrake,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,143,Gold,Defender,0,1,G.E.O.-MIRA,3,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,MuzzleBrake,USP40,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,143,Gold,Defender,0,0,G.E.O.-MIRA,2,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,MuzzleBrake,USP40,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,135,Unranked,Attacker,1,1,BOPE-CAPITAO,0,1,PARA-308,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,PRB92,Pistols,None,None,None,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,145,Gold,Attacker,0,1,SPETSNAZ-GLAZ,2,0,OTs-03,Marksman_Rifles,RedDot,None,None,Suppressor,PMM,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,143,Gold,Defender,0,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,MuzzleBrake,USP40,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,97,Unranked,Defender,1,1,BOPE-CAVEIRA,1,1,SPAS-15,Shotguns,Reflex,None,Laser,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,135,Unranked,Defender,1,0,GIGN-ROOK,0,1,MP5,Submachine_Guns,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,135,Unranked,Defender,1,1,GSG9-BANDIT,2,1,MP7,Submachine_Guns,Acog,None,None,MuzzleBrake,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,135,Unranked,Attacker,1,1,SAS-SLEDGE,0,1,L85A2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,EosHolo,Vertical,None,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,110,Gold,Attacker,0,1,SAS-SLEDGE,1,1,L85A2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,None,None,None,None,FRAG_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,132,Gold,Attacker,0,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,5.7_USG,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,5,MEETING_ROOM,Attacker,DefendersEliminated,191,132,Gold,Attacker,0,1,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,5.7_USG,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,119,Gold,Attacker,1,1,SPETSNAZ-GLAZ,3,0,OTs-03,Marksman_Rifles,Reflex,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,137,Gold,Defender,0,0,JTF2-FROST,0,1,9mm_C1,Submachine_Guns,Reflex,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,Laser,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,137,Gold,Defender,0,1,JTF2-FROST,2,0,9mm_C1,Submachine_Guns,Reflex,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,Laser,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,119,Gold,Attacker,1,0,SPETSNAZ-GLAZ,2,1,OTs-03,Marksman_Rifles,Reflex,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,1,LUGGAGE_HOLD,Defender,AttackersEliminated,187,145,Gold,Attacker,0,0,GIGN-TWITCH,1,1,F2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P9,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,119,Gold,Attacker,1,1,SPETSNAZ-GLAZ,0,1,OTs-03,Marksman_Rifles,Reflex,None,None,MuzzleBrake,PMM,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,PLANE,1523847781,4,LUGGAGE_HOLD,Attacker,DefendersEliminated,235,110,Gold,Defender,0,0,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,8,LUGGAGE_HOLD,Defender,AttackersEliminated,231,216,Platinum,Defender,1,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,110,Gold,Defender,0,0,JTF2-FROST,0,1,SUPER_90,Shotguns,None,None,Laser,None,MK1_9mm,Pistols,None,None,Laser,Suppressor,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,216,Platinum,Attacker,1,0,G.E.O.-JACKAL,1,1,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,ITA12S,Shotguns,Reflex,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,7,MEETING_ROOM,Attacker,DefendersEliminated,186,143,Gold,Defender,0,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,MuzzleBrake,USP40,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,216,Platinum,Attacker,1,1,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,ITA12S,Shotguns,Reflex,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,132,Gold,Defender,0,1,NAVYSEAL-VALKYRIE,0,1,MPX,Submachine_Guns,EosHolo,Angle,None,MuzzleBrake,D-50,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,2,MEETING_ROOM,Defender,AttackersEliminated,221,135,Unranked,Attacker,1,0,GSG9-IQ,0,1,552_COMMANDO,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P12,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,PLANE,1523847781,6,LUGGAGE_HOLD,Attacker,DefendersEliminated,250,132,Gold,Defender,0,0,NAVYSEAL-VALKYRIE,0,1,MPX,Submachine_Guns,EosHolo,Angle,None,MuzzleBrake,D-50,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,PLANE,1523847781,3,MEETING_ROOM,Attacker,DefendersEliminated,204,119,Gold,Defender,1,0,G.E.O.-MIRA,2,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,Laser,MuzzleBrake,USP40,Pistols,None,None,Laser,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,23,Unranked,Attacker,0,0,GIGN-TWITCH,0,1,F2,Assault_Rifles,Reflex,Vertical,None,Compensator,P9,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,78,Silver,Defender,0,1,BOPE-CAVEIRA,0,0,M12,Submachine_Guns,Reflex,None,None,HeavyBarrel,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,200,115,Gold,Attacker,1,0,GSG9-BLITZ,1,1,Shield,Shield,None,None,None,None,P12,Pistols,None,None,Laser,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,125,Unranked,Attacker,0,1,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,125,Unranked,Attacker,0,0,SWAT-THERMITE,1,1,556XI,Assault_Rifles,Acog,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,164,Gold,Defender,0,1,SWAT-CASTLE,0,1,UMP45,Submachine_Guns,Reflex,Vertical,Laser,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,125,Unranked,Attacker,0,0,SWAT-THERMITE,1,1,556XI,Assault_Rifles,Acog,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,164,Gold,Attacker,0,1,SAS-THATCHER,3,1,AR33,Assault_Rifles,Reflex,Vertical,None,Flash,P226_MK_25,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,164,Gold,Attacker,0,0,SAS-THATCHER,0,1,AR33,Assault_Rifles,Reflex,Vertical,None,Flash,P226_MK_25,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,128,Platinum,Attacker,1,0,SAS-THATCHER,1,1,AR33,Assault_Rifles,Acog,Vertical,Laser,Compensator,P226_MK_25,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,125,Unranked,Defender,0,1,GSG9-BANDIT,2,1,MP7,Submachine_Guns,Acog,None,None,Flash,P12,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,125,Unranked,Attacker,0,0,SWAT-THERMITE,2,1,556XI,Assault_Rifles,Acog,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,79,Gold,Defender,1,1,JTF2-FROST,0,0,9mm_C1,Submachine_Guns,None,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,None,Suppressor,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,125,Unranked,Defender,0,1,GSG9-BANDIT,3,0,MP7,Submachine_Guns,Acog,None,None,Flash,P12,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,79,Gold,Attacker,1,0,SAS-THATCHER,0,1,L85A2,Assault_Rifles,Acog,Vertical,None,Flash,P226_MK_25,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,164,Gold,Defender,0,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,Laser,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,125,Unranked,Attacker,0,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,92,Gold,Attacker,0,0,SAS-SLEDGE,0,1,L85A2,Assault_Rifles,EosHolo,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,Reflex,Vertical,None,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,111,Gold,Defender,1,1,JTF2-FROST,0,1,9mm_C1,Submachine_Guns,None,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,Laser,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,92,Gold,Attacker,0,0,SAS-SLEDGE,2,1,L85A2,Assault_Rifles,EosHolo,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,Reflex,Vertical,None,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,79,Gold,Defender,1,1,JTF2-FROST,0,1,9mm_C1,Submachine_Guns,None,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,None,Suppressor,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,164,Gold,Attacker,0,0,SPETSNAZ-FUZE,1,1,AK-12,Assault_Rifles,Reflex,Vertical,None,MuzzleBrake,GSH-18,Pistols,None,None,(null),Compensator,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,92,Gold,Attacker,0,0,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,USP40,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,79,Gold,Attacker,1,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Reflex,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,128,Platinum,Attacker,1,0,SAS-THATCHER,1,1,L85A2,Assault_Rifles,Acog,Vertical,Laser,Compensator,P226_MK_25,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,111,Gold,Attacker,1,1,SWAT-ASH,2,0,R4-C,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,51,Unranked,Attacker,1,0,SPETSNAZ-FUZE,0,1,AK-12,Assault_Rifles,Acog,Vertical,None,Suppressor,GSH-18,Pistols,None,None,(null),None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,51,Unranked,Attacker,1,0,SPETSNAZ-FUZE,0,1,AK-12,Assault_Rifles,Acog,Vertical,None,Suppressor,GSH-18,Pistols,None,None,(null),None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,51,Unranked,Attacker,1,0,SPETSNAZ-FUZE,0,1,AK-12,Assault_Rifles,Acog,Vertical,None,Suppressor,GSH-18,Pistols,None,None,(null),None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,164,Gold,Attacker,0,0,SWAT-ASH,0,1,G36C,Assault_Rifles,Reflex,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,78,Silver,Defender,0,0,SWAT-CASTLE,0,1,UMP45,Submachine_Guns,Reflex,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,78,Silver,Defender,0,1,SWAT-CASTLE,1,0,UMP45,Submachine_Guns,Reflex,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,23,Unranked,Defender,0,0,SWAT-PULSE,0,1,UMP45,Submachine_Guns,Reflex,Vertical,None,Compensator,5.7_USG,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,23,Unranked,Defender,0,1,SWAT-PULSE,1,0,UMP45,Submachine_Guns,Reflex,Vertical,None,Compensator,5.7_USG,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,78,Silver,Attacker,0,0,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,Flash,BEARING_9,Submachine_Guns,Reflex,None,None,Compensator,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,78,Silver,Attacker,0,0,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,Flash,BEARING_9,Submachine_Guns,Reflex,None,None,Compensator,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,78,Silver,Attacker,0,0,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,Flash,BEARING_9,Submachine_Guns,Reflex,None,None,Compensator,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,78,Silver,Attacker,0,0,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,Flash,BEARING_9,Submachine_Guns,Reflex,None,None,Compensator,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,78,Silver,Attacker,0,1,SAT-HIBANA,1,0,TYPE-89,Assault_Rifles,Acog,Vertical,None,Flash,BEARING_9,Submachine_Guns,Reflex,None,None,Compensator,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,23,Unranked,Defender,0,1,SWAT-PULSE,0,1,UMP45,Submachine_Guns,Reflex,Vertical,None,Compensator,5.7_USG,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,23,Unranked,Defender,0,1,SWAT-PULSE,0,1,UMP45,Submachine_Guns,Reflex,Vertical,None,Compensator,5.7_USG,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,111,Gold,Defender,1,1,GSG9-BANDIT,4,0,MP7,Submachine_Guns,None,None,None,Compensator,P12,Pistols,None,None,Laser,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,115,Gold,Attacker,1,0,GIGN-MONTAGNE,1,1,Shield,Shield,None,None,None,None,P9,Pistols,None,None,None,None,SMOKE_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,78,Silver,Defender,0,1,SAS-MUTE,1,0,M590A1,Shotguns,RedDot,None,None,None,P226_MK_25,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,79,Gold,Attacker,1,0,BOPE-CAPITAO,0,1,PARA-308,Assault_Rifles,Reflex,Vertical,None,Suppressor,PRB92,Pistols,None,None,None,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,92,Gold,Attacker,0,1,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,USP40,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,92,Gold,Attacker,0,0,G.E.O.-JACKAL,2,1,C7E,Assault_Rifles,EosHolo,Angle,None,Compensator,USP40,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,92,Gold,Defender,0,0,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,EosHolo,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,79,Gold,Defender,1,1,JTF2-FROST,3,0,9mm_C1,Submachine_Guns,None,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,None,Suppressor,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,79,Gold,Attacker,1,1,SWAT-THERMITE,2,0,556XI,Assault_Rifles,Reflex,Vertical,None,Flash,M45_MEUSOC,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,111,Gold,Defender,1,1,G.E.O.-MIRA,2,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,USP40,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,125,Unranked,Defender,0,0,GSG9-BANDIT,0,1,MP7,Submachine_Guns,Acog,None,None,Flash,P12,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,23,Unranked,Attacker,0,0,GIGN-TWITCH,0,1,F2,Assault_Rifles,Reflex,Vertical,None,Compensator,P9,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,111,Gold,Attacker,1,0,GIGN-MONTAGNE,0,1,Shield,Shield,None,None,None,None,P9,Pistols,None,None,Laser,MuzzleBrake,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,164,Gold,Attacker,0,0,SAS-THATCHER,1,1,AR33,Assault_Rifles,Reflex,Vertical,None,Flash,P226_MK_25,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,125,Unranked,Defender,0,1,GSG9-BANDIT,2,0,MP7,Submachine_Guns,Acog,None,None,Flash,P12,Pistols,None,None,None,Suppressor,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,79,Gold,Defender,1,0,BOPE-CAVEIRA,1,1,M12,Submachine_Guns,Reflex,None,None,HeavyBarrel,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,111,Gold,Defender,1,1,SWAT-CASTLE,0,1,M1014,Shotguns,Reflex,None,Laser,None,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,IMPACT_GRENADE
